 j EnclosedM[g] Rad[cm] Vel[cm/s] Den[g/cc] X_H X_He
8384  0.9986091345E+34  0.1608651768E+14  0.1352263926E+05  0.1129639497E-06  0.5933254450E+00  0.3866232757E+00
8385  0.9986575028E+34  0.1608783641E+14  0.1072118641E+05  0.1127808630E-06  0.5933254450E+00  0.3866232757E+00
8386  0.9987058542E+34  0.1608915711E+14  0.4505925465E+04  0.1125547029E-06  0.5933254450E+00  0.3866232757E+00
8387  0.9987541887E+34  0.1609047993E+14 -0.1010323319E+04  0.1123162592E-06  0.5933254450E+00  0.3866232757E+00
8388  0.9988025063E+34  0.1609180375E+14 -0.4511114293E+04  0.1121745597E-06  0.5933254450E+00  0.3866232757E+00
8389  0.9988508071E+34  0.1609312771E+14 -0.5779966624E+04  0.1121046389E-06  0.5933254450E+00  0.3866232757E+00
8390  0.9988990909E+34  0.1609445142E+14 -0.6074049168E+04  0.1120686902E-06  0.5933254450E+00  0.3866232757E+00
8391  0.9989473579E+34  0.1609577478E+14 -0.6125515887E+04  0.1120395346E-06  0.5933254450E+00  0.3866232757E+00
8392  0.9989956080E+34  0.1609709780E+14 -0.6138346422E+04  0.1120114966E-06  0.5933254450E+00  0.3866232757E+00
8393  0.9990438412E+34  0.1609842047E+14 -0.6140134338E+04  0.1119836886E-06  0.5933254450E+00  0.3866232757E+00
8394  0.9990920575E+34  0.1609974279E+14 -0.6132757907E+04  0.1119557592E-06  0.5933254450E+00  0.3866232757E+00
8395  0.9991402570E+34  0.1610106477E+14 -0.6087225140E+04  0.1119268333E-06  0.5933254450E+00  0.3866232757E+00
8396  0.9991884395E+34  0.1610238649E+14 -0.5784741278E+04  0.1118906541E-06  0.5933254450E+00  0.3866232757E+00
8397  0.9992366052E+34  0.1610370835E+14 -0.4497555070E+04  0.1118218590E-06  0.5933254450E+00  0.3866232757E+00
8398  0.9992847540E+34  0.1610503115E+14 -0.1458132299E+04  0.1116852339E-06  0.5933254450E+00  0.3866232757E+00
8399  0.9993328859E+34  0.1610635549E+14  0.3361505252E+04  0.1114969664E-06  0.5933254450E+00  0.3866232757E+00
8400  0.9993810009E+34  0.1610768138E+14  0.6710975127E+04  0.1113098618E-06  0.5933254450E+00  0.3866232757E+00
8401  0.9994290991E+34  0.1610900699E+14  0.8203296486E+04  0.1112756897E-06  0.5933254450E+00  0.3866232757E+00
8402  0.9994771803E+34  0.1611033291E+14  0.8337716521E+04  0.1111927940E-06  0.5933254450E+00  0.3866232757E+00
8403  0.9995252447E+34  0.1611165872E+14  0.8181729727E+04  0.1111436027E-06  0.5933254450E+00  0.3866232757E+00
8404  0.9995732922E+34  0.1611298500E+14  0.8726611999E+04  0.1110480455E-06  0.5933254450E+00  0.3866232757E+00
8405  0.9996213228E+34  0.1611431217E+14  0.9169602884E+04  0.1109160670E-06  0.5933254450E+00  0.3866232757E+00
8406  0.9996693365E+34  0.1611564092E+14  0.9024698927E+04  0.1107265703E-06  0.5933254450E+00  0.3866232757E+00
8407  0.9997173333E+34  0.1611697093E+14  0.8421455807E+04  0.1105645392E-06  0.5933254450E+00  0.3866232757E+00
8408  0.9997653133E+34  0.1611830183E+14  0.8123341936E+04  0.1104337058E-06  0.5933254450E+00  0.3866232757E+00
8409  0.9998132763E+34  0.1611963311E+14  0.8006641394E+04  0.1103458189E-06  0.5933254450E+00  0.3866232757E+00
8410  0.9998612225E+34  0.1612096443E+14  0.7590147278E+04  0.1102844460E-06  0.5933254450E+00  0.3866232757E+00
8411  0.9999091518E+34  0.1612229577E+14  0.6739436111E+04  0.1102259955E-06  0.5933254450E+00  0.3866232757E+00
8412  0.9999570642E+34  0.1612362803E+14  0.4353830202E+04  0.1100932842E-06  0.5933254450E+00  0.3866232757E+00
8413  0.1000004960E+35  0.1612496172E+14  0.1042290880E+01  0.1099179740E-06  0.5933254450E+00  0.3866232757E+00
8414  0.1000052838E+35  0.1612629682E+14 -0.4049828470E+04  0.1097449838E-06  0.5933254450E+00  0.3866232757E+00
8415  0.1000100700E+35  0.1612763259E+14 -0.6623217519E+04  0.1096331646E-06  0.5933254450E+00  0.3866232757E+00
8416  0.1000148545E+35  0.1612896839E+14 -0.7625776442E+04  0.1095733794E-06  0.5933254450E+00  0.3866232757E+00
8417  0.1000196373E+35  0.1613030392E+14 -0.7864583760E+04  0.1095394675E-06  0.5933254450E+00  0.3866232757E+00
8418  0.1000244184E+35  0.1613163910E+14 -0.7904211546E+04  0.1095111066E-06  0.5933254450E+00  0.3866232757E+00
8419  0.1000291978E+35  0.1613297392E+14 -0.7912763563E+04  0.1094835912E-06  0.5933254450E+00  0.3866232757E+00
8420  0.1000339756E+35  0.1613430838E+14 -0.7912697722E+04  0.1094563160E-06  0.5933254450E+00  0.3866232757E+00
8421  0.1000387516E+35  0.1613564249E+14 -0.7903770749E+04  0.1094288142E-06  0.5933254450E+00  0.3866232757E+00
8422  0.1000435260E+35  0.1613697625E+14 -0.7869178690E+04  0.1094006749E-06  0.5933254450E+00  0.3866232757E+00
8423  0.1000482986E+35  0.1613830971E+14 -0.7658966700E+04  0.1093680007E-06  0.5933254450E+00  0.3866232757E+00
8424  0.1000530696E+35  0.1613964322E+14 -0.6591772267E+04  0.1093075834E-06  0.5933254450E+00  0.3866232757E+00
8425  0.1000578389E+35  0.1614097762E+14 -0.3360088372E+04  0.1091772674E-06  0.5933254450E+00  0.3866232757E+00
8426  0.1000626065E+35  0.1614231413E+14  0.2018320140E+04  0.1089495114E-06  0.5933254450E+00  0.3866232757E+00
8427  0.1000673724E+35  0.1614365271E+14  0.8371257152E+04  0.1087233374E-06  0.5933254450E+00  0.3866232757E+00
8428  0.1000721367E+35  0.1614499298E+14  0.1160504258E+05  0.1085306132E-06  0.5933254450E+00  0.3866232757E+00
8429  0.1000768992E+35  0.1614633335E+14  0.1350328746E+05  0.1084656635E-06  0.5933254450E+00  0.3866232757E+00
8430  0.1000816601E+35  0.1614767416E+14  0.1467526703E+05  0.1083732022E-06  0.5933254450E+00  0.3866232757E+00
8431  0.1000864192E+35  0.1614901545E+14  0.1500723951E+05  0.1082782634E-06  0.5933254450E+00  0.3866232757E+00
8432  0.1000911767E+35  0.1615035825E+14  0.1536079872E+05  0.1081002502E-06  0.5933254450E+00  0.3866232757E+00
8433  0.1000959325E+35  0.1615170274E+14  0.1637532936E+05  0.1079087715E-06  0.5933254450E+00  0.3866232757E+00
8434  0.1001006866E+35  0.1615305010E+14  0.1630990024E+05  0.1076218361E-06  0.5933254450E+00  0.3866232757E+00
8435  0.1001054390E+35  0.1615439912E+14  0.1523265731E+05  0.1074337062E-06  0.5933254450E+00  0.3866232757E+00
8436  0.1001101897E+35  0.1615574963E+14  0.1483020005E+05  0.1072590028E-06  0.5933254450E+00  0.3866232757E+00
8437  0.1001149387E+35  0.1615710071E+14  0.1435609156E+05  0.1071575212E-06  0.5933254450E+00  0.3866232757E+00
8438  0.1001196861E+35  0.1615845234E+14  0.1302309638E+05  0.1070582206E-06  0.5933254450E+00  0.3866232757E+00
8439  0.1001244317E+35  0.1615980419E+14  0.1085708880E+05  0.1069849841E-06  0.5933254450E+00  0.3866232757E+00
8440  0.1001291757E+35  0.1616115794E+14  0.7205832800E+04  0.1067787073E-06  0.5933254450E+00  0.3866232757E+00
8441  0.1001339180E+35  0.1616251385E+14  0.6225448845E+03  0.1065522583E-06  0.5933254450E+00  0.3866232757E+00
8442  0.1001386586E+35  0.1616387180E+14 -0.4569326969E+04  0.1063371249E-06  0.5933254450E+00  0.3866232757E+00
8443  0.1001433975E+35  0.1616523054E+14 -0.7533240246E+04  0.1062194426E-06  0.5933254450E+00  0.3866232757E+00
8444  0.1001481347E+35  0.1616658928E+14 -0.8474703466E+04  0.1061638719E-06  0.5933254450E+00  0.3866232757E+00
8445  0.1001528702E+35  0.1616794772E+14 -0.8672217522E+04  0.1061317714E-06  0.5933254450E+00  0.3866232757E+00
8446  0.1001576040E+35  0.1616930580E+14 -0.8709654813E+04  0.1061039354E-06  0.5933254450E+00  0.3866232757E+00
8447  0.1001623362E+35  0.1617066351E+14 -0.8719292343E+04  0.1060769171E-06  0.5933254450E+00  0.3866232757E+00
8448  0.1001670666E+35  0.1617202086E+14 -0.8721368854E+04  0.1060501319E-06  0.5933254450E+00  0.3866232757E+00
8449  0.1001717954E+35  0.1617337783E+14 -0.8721490260E+04  0.1060234195E-06  0.5933254450E+00  0.3866232757E+00
8450  0.1001765225E+35  0.1617473443E+14 -0.8721143272E+04  0.1059967355E-06  0.5933254450E+00  0.3866232757E+00
8451  0.1001812479E+35  0.1617609067E+14 -0.8720651009E+04  0.1059700726E-06  0.5933254450E+00  0.3866232757E+00
8452  0.1001859716E+35  0.1617744653E+14 -0.8720162393E+04  0.1059434255E-06  0.5933254450E+00  0.3866232757E+00
8453  0.1001906936E+35  0.1617880202E+14 -0.8719677390E+04  0.1059167946E-06  0.5933254450E+00  0.3866232757E+00
8454  0.1001954139E+35  0.1618015714E+14 -0.8719191878E+04  0.1058901798E-06  0.5933254450E+00  0.3866232757E+00
8455  0.1002001326E+35  0.1618151189E+14 -0.8718705958E+04  0.1058635813E-06  0.5933254450E+00  0.3866232757E+00
8456  0.1002048495E+35  0.1618286626E+14 -0.8718220037E+04  0.1058369989E-06  0.5933254450E+00  0.3866232757E+00
8457  0.1002095648E+35  0.1618422027E+14 -0.8717734147E+04  0.1058104328E-06  0.5933254450E+00  0.3866232757E+00
8458  0.1002142784E+35  0.1618557390E+14 -0.8717248275E+04  0.1057838828E-06  0.5933254450E+00  0.3866232757E+00
8459  0.1002189903E+35  0.1618692717E+14 -0.8716762438E+04  0.1057573490E-06  0.5933254450E+00  0.3866232757E+00
8460  0.1002237005E+35  0.1618828006E+14 -0.8716276624E+04  0.1057308313E-06  0.5933254450E+00  0.3866232757E+00
8461  0.1002284090E+35  0.1618963257E+14 -0.8715790828E+04  0.1057043298E-06  0.5933254450E+00  0.3866232757E+00
8462  0.1002331158E+35  0.1619098472E+14 -0.8715305073E+04  0.1056778444E-06  0.5933254450E+00  0.3866232757E+00
8463  0.1002378209E+35  0.1619233649E+14 -0.8714819348E+04  0.1056513752E-06  0.5933254450E+00  0.3866232757E+00
8464  0.1002425244E+35  0.1619368790E+14 -0.8714333643E+04  0.1056249221E-06  0.5933254450E+00  0.3866232757E+00
8465  0.1002472261E+35  0.1619503893E+14 -0.8713847974E+04  0.1055984851E-06  0.5933254450E+00  0.3866232757E+00
8466  0.1002519262E+35  0.1619638958E+14 -0.8713362330E+04  0.1055720642E-06  0.5933254450E+00  0.3866232757E+00
8467  0.1002566246E+35  0.1619773987E+14 -0.8712876706E+04  0.1055456594E-06  0.5933254450E+00  0.3866232757E+00
8468  0.1002613213E+35  0.1619908978E+14 -0.8712391084E+04  0.1055192707E-06  0.5933254450E+00  0.3866232757E+00
8469  0.1002660163E+35  0.1620043932E+14 -0.8711905130E+04  0.1054928980E-06  0.5933254450E+00  0.3866232757E+00
8470  0.1002707096E+35  0.1620178848E+14 -0.8711417895E+04  0.1054665414E-06  0.5933254450E+00  0.3866232757E+00
8471  0.1002754012E+35  0.1620313728E+14 -0.8710927862E+04  0.1054402008E-06  0.5933254450E+00  0.3866232757E+00
8472  0.1002800911E+35  0.1620448570E+14 -0.8710423535E+04  0.1054138760E-06  0.5933254450E+00  0.3866232757E+00
8473  0.1002847794E+35  0.1620583374E+14 -0.8709778454E+04  0.1053875640E-06  0.5933254450E+00  0.3866232757E+00
8474  0.1002894660E+35  0.1620718142E+14 -0.8708338320E+04  0.1053612453E-06  0.5933254450E+00  0.3866232757E+00
8475  0.1002941508E+35  0.1620852872E+14 -0.8703662414E+04  0.1053348528E-06  0.5933254450E+00  0.3866232757E+00
8476  0.1002988340E+35  0.1620987565E+14 -0.8688387524E+04  0.1053081772E-06  0.5933254450E+00  0.3866232757E+00
8477  0.1003035155E+35  0.1621122223E+14 -0.8630600685E+04  0.1052803829E-06  0.5933254450E+00  0.3866232757E+00
8478  0.1003081953E+35  0.1621256854E+14 -0.8316315909E+04  0.1052460089E-06  0.5933254450E+00  0.3866232757E+00
8479  0.1003128734E+35  0.1621391501E+14 -0.6950711434E+04  0.1051782139E-06  0.5933254450E+00  0.3866232757E+00
8480  0.1003175499E+35  0.1621526260E+14 -0.3251535111E+04  0.1050350646E-06  0.5933254450E+00  0.3866232757E+00
8481  0.1003222246E+35  0.1621661257E+14  0.2929418538E+04  0.1047945279E-06  0.5933254450E+00  0.3866232757E+00
8482  0.1003268977E+35  0.1621796510E+14  0.9932450195E+04  0.1045413974E-06  0.5933254450E+00  0.3866232757E+00
8483  0.1003315690E+35  0.1621931939E+14  0.1347266283E+05  0.1043503449E-06  0.5933254450E+00  0.3866232757E+00
8484  0.1003362387E+35  0.1622067371E+14  0.1498579488E+05  0.1042924264E-06  0.5933254450E+00  0.3866232757E+00
8485  0.1003409067E+35  0.1622202855E+14  0.1584228965E+05  0.1041976569E-06  0.5933254450E+00  0.3866232757E+00
8486  0.1003455730E+35  0.1622338431E+14  0.1592529124E+05  0.1040719874E-06  0.5933254450E+00  0.3866232757E+00
8487  0.1003502376E+35  0.1622474162E+14  0.1661467941E+05  0.1038975660E-06  0.5933254450E+00  0.3866232757E+00
8488  0.1003549005E+35  0.1622610106E+14  0.1726571903E+05  0.1036810067E-06  0.5933254450E+00  0.3866232757E+00
8489  0.1003595618E+35  0.1622746292E+14  0.1734751062E+05  0.1034407962E-06  0.5933254450E+00  0.3866232757E+00
8490  0.1003642213E+35  0.1622882646E+14  0.1710250372E+05  0.1032588334E-06  0.5933254450E+00  0.3866232757E+00
8491  0.1003688792E+35  0.1623019068E+14  0.1634209806E+05  0.1031531663E-06  0.5933254450E+00  0.3866232757E+00
8492  0.1003735353E+35  0.1623155487E+14  0.1591789822E+05  0.1031006748E-06  0.5933254450E+00  0.3866232757E+00
8493  0.1003781898E+35  0.1623291990E+14  0.1604266794E+05  0.1029822448E-06  0.5933254450E+00  0.3866232757E+00
8494  0.1003828426E+35  0.1623428560E+14  0.1202894675E+05  0.1028771112E-06  0.5933254450E+00  0.3866232757E+00
8495  0.1003874937E+35  0.1623565440E+14  0.5262097538E+04  0.1025896844E-06  0.5933254450E+00  0.3866232757E+00
8496  0.1003921431E+35  0.1623702544E+14 -0.1074099032E+04  0.1023674501E-06  0.5933254450E+00  0.3866232757E+00
8497  0.1003967909E+35  0.1623839753E+14 -0.4418874542E+04  0.1022345944E-06  0.5933254450E+00  0.3866232757E+00
8498  0.1004014369E+35  0.1623976972E+14 -0.5660990168E+04  0.1021729599E-06  0.5933254450E+00  0.3866232757E+00
8499  0.1004060812E+35  0.1624114163E+14 -0.5951863408E+04  0.1021393950E-06  0.5933254450E+00  0.3866232757E+00
8500  0.1004107239E+35  0.1624251318E+14 -0.6012785986E+04  0.1021119292E-06  0.5933254450E+00  0.3866232757E+00
8501  0.1004153649E+35  0.1624388435E+14 -0.6029107850E+04  0.1020856390E-06  0.5933254450E+00  0.3866232757E+00
8502  0.1004200042E+35  0.1624525514E+14 -0.6032587872E+04  0.1020596084E-06  0.5933254450E+00  0.3866232757E+00
8503  0.1004246418E+35  0.1624662555E+14 -0.6027664781E+04  0.1020335581E-06  0.5933254450E+00  0.3866232757E+00
8504  0.1004292777E+35  0.1624799558E+14 -0.5999152502E+04  0.1020069392E-06  0.5933254450E+00  0.3866232757E+00
8505  0.1004339119E+35  0.1624936529E+14 -0.5836928027E+04  0.1019769987E-06  0.5933254450E+00  0.3866232757E+00
8506  0.1004385444E+35  0.1625073491E+14 -0.5065960620E+04  0.1019293399E-06  0.5933254450E+00  0.3866232757E+00
8507  0.1004431753E+35  0.1625210507E+14 -0.2907000053E+04  0.1018350392E-06  0.5933254450E+00  0.3866232757E+00
8508  0.1004478044E+35  0.1625347656E+14  0.1157894744E+04  0.1016814990E-06  0.5933254450E+00  0.3866232757E+00
8509  0.1004524319E+35  0.1625484996E+14  0.5735283874E+04  0.1014868149E-06  0.5933254450E+00  0.3866232757E+00
8510  0.1004570577E+35  0.1625622400E+14  0.8673785699E+04  0.1013848864E-06  0.5933254450E+00  0.3866232757E+00
8511  0.1004616818E+35  0.1625759840E+14  0.8796418939E+04  0.1013040639E-06  0.5933254450E+00  0.3866232757E+00
8512  0.1004663042E+35  0.1625897254E+14  0.8972104896E+04  0.1012686203E-06  0.5933254450E+00  0.3866232757E+00
8513  0.1004709249E+35  0.1626034714E+14  0.9404537265E+04  0.1011816193E-06  0.5933254450E+00  0.3866232757E+00
8514  0.1004755439E+35  0.1626172274E+14  0.9547368728E+04  0.1010532952E-06  0.5933254450E+00  0.3866232757E+00
8515  0.1004801612E+35  0.1626309995E+14  0.9564228619E+04  0.1008815559E-06  0.5933254450E+00  0.3866232757E+00
8516  0.1004847769E+35  0.1626447851E+14  0.9249106341E+04  0.1007293345E-06  0.5933254450E+00  0.3866232757E+00
8517  0.1004893909E+35  0.1626585801E+14  0.8701224236E+04  0.1006056212E-06  0.5933254450E+00  0.3866232757E+00
8518  0.1004940031E+35  0.1626723795E+14  0.8516080072E+04  0.1005205745E-06  0.5933254450E+00  0.3866232757E+00
8519  0.1004986137E+35  0.1626861812E+14  0.8224698061E+04  0.1004497117E-06  0.5933254450E+00  0.3866232757E+00
8520  0.1005032226E+35  0.1626999837E+14  0.6932007572E+04  0.1003904140E-06  0.5933254450E+00  0.3866232757E+00
8521  0.1005078298E+35  0.1627138003E+14  0.3641466742E+04  0.1002336437E-06  0.5933254450E+00  0.3866232757E+00
8522  0.1005124353E+35  0.1627276340E+14 -0.1182737588E+04  0.1000563525E-06  0.5933254450E+00  0.3866232757E+00
8523  0.1005170392E+35  0.1627414806E+14 -0.4922365728E+04  0.9990987981E-07  0.5933254450E+00  0.3866232757E+00
8524  0.1005216413E+35  0.1627553315E+14 -0.6922950041E+04  0.9982434572E-07  0.5933254450E+00  0.3866232757E+00
8525  0.1005262418E+35  0.1627691813E+14 -0.7602257657E+04  0.9977962100E-07  0.5933254450E+00  0.3866232757E+00
8526  0.1005308405E+35  0.1627830276E+14 -0.7753033122E+04  0.9975029962E-07  0.5933254450E+00  0.3866232757E+00
8527  0.1005354376E+35  0.1627968702E+14 -0.7783607502E+04  0.9972404659E-07  0.5933254450E+00  0.3866232757E+00
8528  0.1005400330E+35  0.1628107089E+14 -0.7791321162E+04  0.9969837444E-07  0.5933254450E+00  0.3866232757E+00
8529  0.1005446267E+35  0.1628245437E+14 -0.7791767330E+04  0.9967288202E-07  0.5933254450E+00  0.3866232757E+00
8530  0.1005492187E+35  0.1628383746E+14 -0.7785840667E+04  0.9964727577E-07  0.5933254450E+00  0.3866232757E+00
8531  0.1005538090E+35  0.1628522017E+14 -0.7762519415E+04  0.9962128246E-07  0.5933254450E+00  0.3866232757E+00
8532  0.1005583976E+35  0.1628660253E+14 -0.7641207268E+04  0.9959297949E-07  0.5933254450E+00  0.3866232757E+00
8533  0.1005629846E+35  0.1628798473E+14 -0.7025554392E+04  0.9955065018E-07  0.5933254450E+00  0.3866232757E+00
8534  0.1005675698E+35  0.1628936734E+14 -0.5091121697E+04  0.9946803138E-07  0.5933254450E+00  0.3866232757E+00
8535  0.1005721534E+35  0.1629075119E+14 -0.1529333961E+04  0.9932527882E-07  0.5933254450E+00  0.3866232757E+00
8536  0.1005767353E+35  0.1629213660E+14  0.3013869500E+04  0.9916011267E-07  0.5933254450E+00  0.3866232757E+00
8537  0.1005813155E+35  0.1629352333E+14  0.6107050546E+04  0.9901212815E-07  0.5933254450E+00  0.3866232757E+00
8538  0.1005858940E+35  0.1629491033E+14  0.7648112846E+04  0.9893920616E-07  0.5933254450E+00  0.3866232757E+00
8539  0.1005904708E+35  0.1629629752E+14  0.8226019048E+04  0.9887324300E-07  0.5933254450E+00  0.3866232757E+00
8540  0.1005950459E+35  0.1629768510E+14  0.8287252014E+04  0.9879140659E-07  0.5933254450E+00  0.3866232757E+00
8541  0.1005996194E+35  0.1629907348E+14  0.8430184466E+04  0.9868134789E-07  0.5933254450E+00  0.3866232757E+00
8542  0.1006041911E+35  0.1630046316E+14  0.8964820232E+04  0.9853647786E-07  0.5933254450E+00  0.3866232757E+00
8543  0.1006087612E+35  0.1630185461E+14  0.9119853358E+04  0.9835753965E-07  0.5933254450E+00  0.3866232757E+00
8544  0.1006133296E+35  0.1630324715E+14  0.8614392250E+04  0.9822729686E-07  0.5933254450E+00  0.3866232757E+00
8545  0.1006178962E+35  0.1630464012E+14  0.7722094399E+04  0.9814421431E-07  0.5933254450E+00  0.3866232757E+00
8546  0.1006224612E+35  0.1630603312E+14  0.7467489480E+04  0.9808889398E-07  0.5933254450E+00  0.3866232757E+00
8547  0.1006270245E+35  0.1630742686E+14  0.7090751939E+04  0.9798370246E-07  0.5933254450E+00  0.3866232757E+00
8548  0.1006315862E+35  0.1630882072E+14  0.4308634657E+04  0.9792202246E-07  0.5933254450E+00  0.3866232757E+00
8549  0.1006361461E+35  0.1631021672E+14 -0.5987241714E+02  0.9771929827E-07  0.5933254450E+00  0.3866232757E+00
8550  0.1006407043E+35  0.1631161416E+14 -0.4574073206E+04  0.9756592626E-07  0.5933254450E+00  0.3866232757E+00
8551  0.1006452609E+35  0.1631301219E+14 -0.6757114612E+04  0.9747200384E-07  0.5933254450E+00  0.3866232757E+00
8552  0.1006498158E+35  0.1631441010E+14 -0.7501291201E+04  0.9742749073E-07  0.5933254450E+00  0.3866232757E+00
8553  0.1006543689E+35  0.1631580767E+14 -0.7658295391E+04  0.9739843073E-07  0.5933254450E+00  0.3866232757E+00
8554  0.1006589204E+35  0.1631720485E+14 -0.7693308504E+04  0.9737251474E-07  0.5933254450E+00  0.3866232757E+00
8555  0.1006634702E+35  0.1631860164E+14 -0.7701902769E+04  0.9734721841E-07  0.5933254450E+00  0.3866232757E+00
8556  0.1006680183E+35  0.1631999802E+14 -0.7701304902E+04  0.9732213486E-07  0.5933254450E+00  0.3866232757E+00
8557  0.1006725648E+35  0.1632139402E+14 -0.7689525051E+04  0.9729679190E-07  0.5933254450E+00  0.3866232757E+00
8558  0.1006771095E+35  0.1632278963E+14 -0.7643326953E+04  0.9727066938E-07  0.5933254450E+00  0.3866232757E+00
8559  0.1006816526E+35  0.1632418492E+14 -0.7434410520E+04  0.9724058052E-07  0.5933254450E+00  0.3866232757E+00
8560  0.1006861939E+35  0.1632558019E+14 -0.6397322980E+04  0.9718919235E-07  0.5933254450E+00  0.3866232757E+00
8561  0.1006907336E+35  0.1632697648E+14 -0.3231953973E+04  0.9706535847E-07  0.5933254450E+00  0.3866232757E+00
8562  0.1006952716E+35  0.1632837515E+14  0.3503925856E+04  0.9684805319E-07  0.5933254450E+00  0.3866232757E+00
8563  0.1006998079E+35  0.1632977733E+14  0.1013725737E+05  0.9655272942E-07  0.5933254450E+00  0.3866232757E+00
8564  0.1007043425E+35  0.1633117977E+14  0.1434769536E+05  0.9648220856E-07  0.5933254450E+00  0.3866232757E+00
8565  0.1007088754E+35  0.1633258357E+14  0.1474068984E+05  0.9633580333E-07  0.5933254450E+00  0.3866232757E+00
8566  0.1007134066E+35  0.1633398770E+14  0.1529563496E+05  0.9626124934E-07  0.5933254450E+00  0.3866232757E+00
8567  0.1007179361E+35  0.1633539265E+14  0.1660407506E+05  0.9615302207E-07  0.5933254450E+00  0.3866232757E+00
8568  0.1007224640E+35  0.1633679953E+14  0.1738725436E+05  0.9596870396E-07  0.5933254450E+00  0.3866232757E+00
8569  0.1007269902E+35  0.1633820932E+14  0.1715330310E+05  0.9571810106E-07  0.5933254450E+00  0.3866232757E+00
8570  0.1007315146E+35  0.1633962122E+14  0.1640122612E+05  0.9552273337E-07  0.5933254450E+00  0.3866232757E+00
8571  0.1007360374E+35  0.1634103459E+14  0.1583047361E+05  0.9537158643E-07  0.5933254450E+00  0.3866232757E+00
8572  0.1007405585E+35  0.1634244890E+14  0.1591123991E+05  0.9525629250E-07  0.5933254450E+00  0.3866232757E+00
8573  0.1007450779E+35  0.1634386374E+14  0.1482335602E+05  0.9516806473E-07  0.5933254450E+00  0.3866232757E+00
8574  0.1007495957E+35  0.1634527951E+14  0.1182851246E+05  0.9505431930E-07  0.5933254450E+00  0.3866232757E+00
8575  0.1007541117E+35  0.1634669785E+14  0.6581839953E+04  0.9482926332E-07  0.5933254450E+00  0.3866232757E+00
8576  0.1007586260E+35  0.1634811879E+14 -0.3703348306E+03  0.9460469515E-07  0.5933254450E+00  0.3866232757E+00
8577  0.1007631387E+35  0.1634954161E+14 -0.5231523029E+04  0.9442766797E-07  0.5933254450E+00  0.3866232757E+00
8578  0.1007676497E+35  0.1635096502E+14 -0.7645686622E+04  0.9433658415E-07  0.5933254450E+00  0.3866232757E+00
8579  0.1007721589E+35  0.1635238831E+14 -0.8361591610E+04  0.9429329104E-07  0.5933254450E+00  0.3866232757E+00
8580  0.1007766665E+35  0.1635381124E+14 -0.8516073619E+04  0.9426493443E-07  0.5933254450E+00  0.3866232757E+00
8581  0.1007811724E+35  0.1635523378E+14 -0.8551717754E+04  0.9423943682E-07  0.5933254450E+00  0.3866232757E+00
8582  0.1007856766E+35  0.1635665591E+14 -0.8561071649E+04  0.9421461146E-07  0.5933254450E+00  0.3866232757E+00
8583  0.1007901792E+35  0.1635807763E+14 -0.8562954610E+04  0.9418998641E-07  0.5933254450E+00  0.3866232757E+00
8584  0.1007946800E+35  0.1635949894E+14 -0.8563045973E+04  0.9416542090E-07  0.5933254450E+00  0.3866232757E+00
8585  0.1007991792E+35  0.1636091985E+14 -0.8562710248E+04  0.9414088097E-07  0.5933254450E+00  0.3866232757E+00
8586  0.1008036766E+35  0.1636234034E+14 -0.8562244836E+04  0.9411636030E-07  0.5933254450E+00  0.3866232757E+00
8587  0.1008081724E+35  0.1636376042E+14 -0.8561779602E+04  0.9409185500E-07  0.5933254450E+00  0.3866232757E+00
8588  0.1008126665E+35  0.1636518010E+14 -0.8561315934E+04  0.9406736519E-07  0.5933254450E+00  0.3866232757E+00
8589  0.1008171589E+35  0.1636659936E+14 -0.8560851521E+04  0.9404289097E-07  0.5933254450E+00  0.3866232757E+00
8590  0.1008216496E+35  0.1636801821E+14 -0.8560386768E+04  0.9401843232E-07  0.5933254450E+00  0.3866232757E+00
8591  0.1008261386E+35  0.1636943665E+14 -0.8559921983E+04  0.9399398923E-07  0.5933254450E+00  0.3866232757E+00
8592  0.1008306259E+35  0.1637085468E+14 -0.8559457203E+04  0.9396956167E-07  0.5933254450E+00  0.3866232757E+00
8593  0.1008351116E+35  0.1637227231E+14 -0.8558992405E+04  0.9394514965E-07  0.5933254450E+00  0.3866232757E+00
8594  0.1008395955E+35  0.1637368952E+14 -0.8558527589E+04  0.9392075316E-07  0.5933254450E+00  0.3866232757E+00
8595  0.1008440778E+35  0.1637510631E+14 -0.8558062774E+04  0.9389637218E-07  0.5933254450E+00  0.3866232757E+00
8596  0.1008485584E+35  0.1637652270E+14 -0.8557597953E+04  0.9387200671E-07  0.5933254450E+00  0.3866232757E+00
8597  0.1008530373E+35  0.1637793868E+14 -0.8557133138E+04  0.9384765674E-07  0.5933254450E+00  0.3866232757E+00
8598  0.1008575145E+35  0.1637935424E+14 -0.8556668312E+04  0.9382332226E-07  0.5933254450E+00  0.3866232757E+00
8599  0.1008619900E+35  0.1638076940E+14 -0.8556203471E+04  0.9379900326E-07  0.5933254450E+00  0.3866232757E+00
8600  0.1008664638E+35  0.1638218414E+14 -0.8555738619E+04  0.9377469974E-07  0.5933254450E+00  0.3866232757E+00
8601  0.1008709359E+35  0.1638359847E+14 -0.8555273745E+04  0.9375041167E-07  0.5933254450E+00  0.3866232757E+00
8602  0.1008754064E+35  0.1638501239E+14 -0.8554808871E+04  0.9372613906E-07  0.5933254450E+00  0.3866232757E+00
